线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,预测赔付金额,风险等级,预测置信区间_下限,预测置信区间_上限,预测误差范围
2,0,0,0.0,93,188,183889,434324,-1,427851,Suspected Lost,Call,458576,103.54,Miscellaneous Goods,-1,C,Unknown,14.33598993,0.938143977,101.1042954,0.998168995,53.57,69.34391253936897,6,0,14,3,5,0.4826154143326251,2,282.0470533642691,420.1927850877193,1.9702165082108727,合理诉求,0,58.30097268955511,66.66466955449323,84.40978101154276,34.98559238745536,34.19608746063104,低风险,0.0,170.77563985493487,136.57955239430382
5,1,0,88.901,199,319,14084,305371,-1,427845,未知,Call,232616,120.65,Jewelry,0,B,Unknown,27.18918433,0.974679072,46.76552179,0.926074933,11.36,63.998494508106674,0,0,12,3,4,0.9058433485288024,2,295.5821266968326,357.2380984340045,1.1100923377812888,合理诉求,1,76.4273101312096,124.0859781894477,68.24600872875986,6.123606318249244,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,1,0,84.743,146,197,213368,58046,-1,427791,未知,Internal Software,166984,101.63,Miscellaneous Goods,0,B,Consigner,1.64486833,0.984781634,51.28496957,0.997703423,40.5,66.8665041645996,0,2,14,0,3,0.6014956213716423,2,254.24613122171945,364.7963982102908,1.8696859074501317,合理诉求,0,72.54835060757205,60.43903446922737,0.7294161477220806,18.30703257530904,34.7634958354004,低风险,0.0,171.3430482297042,136.57955239430382
2,0,0,401.313,25,249,223752,300000,-1,377843,未知,Call,34643857,2664.51,Maternity & Baby Products,0,C,Consigner,30.07669423,0.999855693,9.327343716,0.988303611,696.64,2128.188700454171,0,0,13,0,6,0.7385485511407351,2,307.08357941834447,276.2683820224719,3.9607376485038315,合理诉求,0,88.02025973044574,111.23949097544262,217.8540635398465,154.63751533829563,536.3212995458293,高风险,399.7417471515255,672.9008519401332,136.57955239430382
2,0,0,1665.353,110,107,72009,300000,-1,-188762,未知,Call,39121011,4332.22,Miscellaneous Goods,0,B,Receiver,122.4884465,0.888806914,105.808057,0.927983938,929.96,3344.8674877337035,0,0,14,1,6,0.785338694710795,2,363.8357111111112,423.8379372197309,3.384285916432698,合理诉求,0,92.7463058851104,85.16059949343013,71.07767536137064,154.63751533829563,987.3525122662968,高风险,850.7729598719928,1123.9320646606004,136.57955239430382
2,0,0,133.941,117,179,15877,72780,-1,427864,Pickup Error,Call,687405,241.47,Dried Groceries,0,Staff,Consigner,5.600108255,0.916048062,11.26906127,0.997921193,144.9,112.24695068012787,4,0,5,0,6,0.3999254565784569,2,271.04275488069413,281.7043973214286,0.8619591636532112,合理诉求,0,56.67830523444094,53.117201719191335,48.88573852990402,1.789448722034074,129.22304931987213,中低风险,0.0,265.8026017141759,136.57955239430382
2,0,0,67.359,89,129,190112,63479,-1,427844,未知,Vendor Consultation,-63056,465.83,Miscellaneous Goods,-1,B,Consigner,16.29357401,0.94257447,8.692959639,0.96859518,113.21,274.79483181237106,0,6,14,0,0,0.7569714273447395,2,298.27488372093023,276.2683820224719,1.4309609766055007,合理诉求,0,63.430708193493736,29.392642431903653,3.0846459569680125,42.47059482690927,191.03516818762893,中低风险,54.45561579332514,327.6147205819328,136.57955239430382
2,0,0,63.433,0,0,226577,225084,1,-24863,Suspected Lost,Internal Software,1041375,492.72,Dried Groceries,0,B,Consigner,17.97568636,0.97045601,29.46263935,0.983243863,160.75,267.47514408418317,6,2,5,0,6,0.6737497970449748,2,263.0759360730593,308.9088340807175,1.1822374612738493,合理诉求,0,59.08910110031514,77.14359760454522,10.496042371424515,3.988787851568081,225.24485591581688,中高风险,88.66530352151304,361.8244083101207,136.57955239430382
2,0,0,12.692,178,0,193886,109237,-1,427804,未知,Internal Software,-74703,193.07,Pharmaceuticals,0,C,Consigner,6.525179821,0.986666736,5.686964078,0.917827487,76.86,106.41621050731692,0,2,15,0,0,0.6019060444398404,2,244.914587973274,261.6746428571429,1.2140514531456743,合理诉求,0,70.60643042511512,77.14359760454522,176.37522261505916,9.75767330964134,86.65378949268307,低风险,0.0,223.2333418869869,136.57955239430382
2,0,0,780.542,207,37,42471,300000,-1,426967,Pickup Error,Call,86721784,2474.05,Household Goods,0,B,Unknown,82.24293618,0.955593974,35.7729771,0.971107685,641.42,2053.804951386632,4,0,11,3,6,0.7407408904427962,2,358.28946902654866,323.6829864253394,4.87555867575711,合理诉求,0,91.7251833367755,68.06068090393399,102.31583006020072,154.63751533829563,420.24504861336806,高风险,283.66549621906427,556.8246010076718,136.57955239430382
2,0,0,36.16,99,178,15877,386074,-1,427855,Damage,Call,378693,1816.46,Appliances,-1,B,Receiver,4.732012457,0.961872414,52.96861868,0.990452317,537.43,1056.8599796620992,1,0,2,1,5,0.7041333142485935,2,270.214055944056,359.5141019955654,1.3895082190407821,合理诉求,0,73.45506638448578,81.0676732915042,48.88573852990402,24.93325840950823,759.6000203379008,高风险,623.0204679435969,896.1795727322046,136.57955239430382
2,1,0,56.79,178,280,183889,252348,1,427827,未知,Call,699667,1076.39,Miscellaneous Goods,0,C,Consigner,36.3288013,0.999898838,41.11512957,0.948296659,478.42,661.7145508904105,0,0,14,0,6,0.5555328459015784,2,318.4882365591398,317.36376106194695,1.5919019328850341,合理诉求,0,70.60643042511512,14.478844339152984,84.40978101154276,9.48747101394509,414.6754491095897,高风险,278.0958967152859,551.2550015038935,136.57955239430382
5,1,0,350.207,56,93,3700,98216,-1,-56429,未知,Call,56895,377.87,Miscellaneous Goods,0,B,Receiver,9.411003419,0.999999763,1.092092929,0.997989761,273.71,178.4845066675632,0,0,14,1,2,0.27565035594252,2,259.5580044345898,261.6411061946903,0.8907057277417775,合理诉求,0,96.3549212994997,40.14525482299149,0.7588444677409252,22.835235703320937,199.3854933324368,中低风险,62.805940938133006,335.96504572674064,136.57955239430382
2,1,0,269.089,222,111,219296,31055,-1,-133875,未知,Internal Software,-54698,100.0,Furniture,-1,B,Consigner,58.54840753,0.999478951,0.0,0.96356993,34.38,63.74135423627943,0,2,8,0,0,0.6562,2,310.2664301552106,201.4001850481125,1.7107802210660472,合理诉求,0,55.22632970407765,67.1446034483175,52.583234780767775,6.845689082585444,36.25864576372057,低风险,0.0,172.8381981580244,136.57955239430382
3,1,0,34.18,143,278,98222,253691,-1,427836,未知,Internal Software,229526,648.34,Miscellaneous Goods,-1,C,Unknown,0.37885852,0.945522841,22.72662197,0.935099894,212.19,379.0298830254267,0,2,14,3,4,0.6727180183237189,2,243.63325991189427,332.48595348837205,1.4022038363480125,合理诉求,0,30.331531812833493,45.80847263306927,18.429221148379764,6.0158767460808775,269.3101169745733,中高风险,132.7305645802695,405.8896693688771,136.57955239430382
2,0,0,2.6,35,32,144231,186873,-1,8652,Damage,Call,-75023,301.21,Pharmaceuticals,0,B,Unknown,30.79235749,0.999919301,13.05781142,0.99271339,95.25,167.53583275616793,1,0,15,3,0,0.6837754390624482,2,324.8530396475771,281.7043973214286,1.244008678017951,合理诉求,0,131.1072382839834,58.97595401235912,49.11054547018169,43.59776114190578,133.67416724383204,中低风险,0.0,270.25371963813586,136.57955239430382
2,1,0,417.681,178,136,140958,350408,-1,427823,Damage,Call,-79123,563.19,Miscellaneous Goods,-1,B,Consigner,22.22364219,0.992457676,1.504081558,0.988124604,185.43,284.4023433099008,1,0,14,0,0,0.6707505459969105,2,315.07662895927604,249.62091903719912,1.0164935318247899,合理诉求,0,70.60643042511512,118.91074800360572,8.83728167807899,3.0512808002229024,278.78765669009925,中高风险,142.20810429579544,415.36720908440304,136.57955239430382
2,0,0,7.16,28,178,227346,317756,-1,43009,未知,Vendor Consultation,-67321,383.18,Hardware,-1,C,Receiver,11.77485937,0.966920714,17.34374808,0.986304027,180.16,204.95826482681835,0,6,9,1,0,0.5298293230335612,2,275.0112253829322,320.4072991071429,1.1436016096416404,合理诉求,0,12.491061486880874,81.0676732915042,89.08350723258485,19.31496996859037,178.22173517318166,中低风险,41.64218277887784,314.8012875674855,136.57955239430382
5,0,0,581.057,194,89,69151,23805,-1,427825,未知,Call,2087278,852.95,Miscellaneous Goods,-1,B,Consigner,26.2995968,0.965438552,27.70374912,0.950646631,383.56,453.79719782491554,0,0,14,0,6,0.5503136174453367,2,299.41616438356164,318.4479782608696,1.1340597775605712,合理诉求,0,148.04920685573438,57.06393685740829,2.113276086686835,1.5980358447024878,399.1528021750845,高风险,262.57324978078066,535.7323545693882,136.57955239430382
2,0,0,27.697,314,222,160393,424850,-1,-160336,Suspected Lost,Internal Software,-81636,215.8,Hardware,-1,B,Consigner,23.95942101,0.99339129,6.263771023,0.987811504,56.58,116.02397048341209,6,2,9,0,0,0.7378127896200186,2,320.29383219954644,286.6511990950226,1.1513052363738374,合理诉求,0,139.41474990640438,98.54384263464463,9.246218075354005,7.5199498205387325,99.77602951658793,低风险,0.0,236.3555819108917,136.57955239430382
2,0,0,0.0,131,189,183889,243170,-1,82534,Damage,Call,595038,107.1,Fresh,-1,Not Known,Receiver,10.53669561,0.996954205,15.1987313,0.953358686,47.8,65.25606530604277,1,0,7,1,5,0.5536881419234361,1,253.31512249443207,287.33791383219955,1.5231109320882843,合理诉求,0,23.868667723199263,62.140715943440505,84.40978101154276,87.10709879816551,41.84393469395722,低风险,0.0,178.42348708826103,136.57955239430382
2,0,0,61.134,174,13,183889,212201,-1,427863,Damage,Call,-75718,435.39,Pharmaceuticals,-1,B,Receiver,7.743123821,0.936418545,136.3055605,0.984493646,302.78,244.35483181237106,1,0,15,1,0,0.3045775052252004,2,269.19758314855875,420.1927850877193,1.2724483443242174,合理诉求,0,100.04971840532498,59.42080489033576,84.40978101154276,3.757577811456793,191.03516818762893,中低风险,54.45561579332514,327.6147205819328,136.57955239430382
2,0,0,0.0,14,0,227346,203283,-1,427807,未知,Mini Program,2001097,376.57,Alcohol,-1,C,Receiver,22.33597677,0.996706863,3.633858891,0.978660026,44.32,220.22279664707943,0,4,0,1,6,0.8823060785511326,2,320.29383219954644,256.80997797356827,1.3995977809223124,合理诉求,1,56.2562078791873,77.14359760454522,89.08350723258485,409.8109573131603,156.34720335292056,中低风险,19.76765095861674,292.9267557472244,136.57955239430382
2,0,0,161.133,32,0,83379,345248,-1,427852,未知,Call,1632827,232.76,Maternity & Baby Products,-1,B,Consigner,176.1170411,0.998821433,132.4819812,0.848585836,167.21,117.8059430656453,0,0,13,0,6,0.2816205533596837,2,365.18678651685394,433.8183518930958,1.0159708610483462,合理诉求,0,68.9886957668369,77.14359760454522,5.077121732633951,8.425188087087209,114.9540569343547,中低风险,0.0,251.5336093286585,136.57955239430382
2,0,0,0.0,236,221,187006,285456,-1,427813,Damage,Call,900924,126.93,Electronic Product,-1,B,Unknown,62.49390645,0.997564619,17.31518158,0.921338909,67.88,70.27849450810668,1,0,6,3,6,0.465217048767037,2,312.5505,296.8075570776256,1.219022710829102,合理诉求,0,135.87417680605415,119.28736273067376,18.9507571168663,105.99850521588658,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,0,0,259.226,210,164,218512,103537,1,427669,Pickup Error,,-9554,856.27,Documents & Bills,0,C,Consigner,1.552995554,0.98328696,23.82104325,0.999941757,485.44,457.1171978249155,4,5,4,0,0,0.433076015742698,2,258.57897379912663,322.6695936794583,1.1423566081261791,合理诉求,0,29.172416644975005,52.31318061745044,149.2961810412641,5.185943026721591,399.1528021750845,高风险,262.57324978078066,535.7323545693882,136.57955239430382
2,0,0,114.663,190,5,227346,15918,-1,-28051,Damage,Mini Program,791897,692.66,Dried Groceries,-1,B,Consigner,71.45860618,0.940189955,33.67819695,0.969698469,137.08,377.1343872866038,1,4,5,0,6,0.8020962665665694,2,327.91839912280705,328.7853196347032,1.191481422478398,合理诉求,0,71.5114161909546,71.0532214583852,89.08350723258485,5.683515747341964,315.5256127133962,中高风险,178.94606031909237,452.1051651077,136.57955239430382
2,0,0,153.449,199,238,141180,260734,-1,427858,未知,Call,-53406,611.45,Miscellaneous Goods,0,Not Known,Receiver,0.0,0.968333993,7.673591193,0.974398276,491.78,345.8848399014224,0,0,14,1,0,0.1957151034426364,2,240.5930162412993,275.80718681318683,1.2975620661511498,合理诉求,0,76.4273101312096,70.13746347927977,13.847462742712242,2.2853007430969803,265.5651600985776,中高风险,128.9856077042738,402.1447124928815,136.57955239430382
5,1,0,18.19,164,57,193650,388621,-1,427803,未知,Complaint,302522,1696.47,Documents & Bills,0,C,Consigner,20.64106438,0.887006198,3.265329482,0.97712157,580.1,1031.930985435908,0,1,4,0,5,0.6580546664544612,2,255.6809150326797,256.80997797356827,1.5505191474188655,合理诉求,0,83.174148350529,20.64141369541641,56.98284151727311,84.9614425179228,664.5390145640921,高风险,527.9594621697883,801.118566958396,136.57955239430382
2,1,0,2.58,110,185,227346,20002,-1,8643,Damage,Call,44358,154.03,Hardware,0,C,Receiver,5.269304816,0.998379482,0.0,0.870520855,73.24,81.93010884797101,1,0,9,1,2,0.5245082126858405,2,270.214055944056,201.4001850481125,1.1207965915787403,合理诉求,0,92.7463058851104,76.96801173915478,89.08350723258485,17.04684792088216,72.09989115202899,低风险,0.0,208.6794435463328,136.57955239430382
2,0,0,79.504,321,256,41317,98421,-1,-25259,未知,Call,416971,123.23,Documents & Bills,0,B,Consigner,21.10766264,0.764194935,4.624904049,0.953579862,14.4,66.57849450810667,0,0,4,0,5,0.88314533798588,2,304.6699548532732,255.7687414187643,1.1548439878550718,合理诉求,1,26.392417786631444,59.59369149028825,13.350581172545732,1.5307313922289576,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,1,0,0.0,178,170,197553,300000,-1,255629,未知,Call,285085669,897.75,"Apparel, Footwear & Accessories",-1,C,Consigner,0.546256953,0.968643492,0.599118922,0.959130462,84.29,818.7727705519471,0,0,1,0,6,0.9061097187412978,2,247.542,210.74114498141265,10.23757357190973,诉求偏高,1,70.60643042511512,67.99945418003439,241.8570721191681,154.63751533829563,78.97722944805292,低风险,0.0,215.55678184235677,136.57955239430382
2,0,0,107.319,125,250,205602,32215,-1,427864,未知,Call,-49578,782.25,Miscellaneous Goods,-1,Not Known,Receiver,2.022770635,0.970329993,0.547614624,0.977107144,91.53,462.67368727769014,0,0,14,1,0,0.8829913710450623,2,258.57897379912663,210.74114498141265,1.4432560015077225,合理诉求,1,72.01040474929201,17.99794375128495,116.1793336811051,23.97764193662806,319.57631272230986,中高风险,182.99676032800605,456.15586511661365,136.57955239430382
5,0,0,17.446,2,226,207141,222713,-1,106797,Damage,Call,794819,114.35,Pharmaceuticals,0,B,Receiver,39.59710861,0.999010035,3.888205208,0.998548694,27.16,65.3027720232281,1,0,15,1,6,0.7624836029733275,2,318.8163908045977,245.12169230769229,1.3048229574979993,合理诉求,0,62.84702059293448,31.16711948520974,4.776032680025513,3.232405969263469,49.047227976771886,低风险,0.0,185.6267803710757,136.57955239430382
2,0,0,28.917,103,190,227346,301740,-1,-999,Damage,Internal Software,81641,316.23,Pharmaceuticals,-1,C,Receiver,30.86080969,0.991542175,33.17286162,0.996930894,278.23,177.49970140888354,1,2,15,1,2,0.1201657021787939,2,324.8530396475771,326.471431670282,1.270302169240253,合理诉求,0,85.86695304855401,42.27109806210031,89.08350723258485,10.570244342681418,138.73029859111648,中低风险,2.150746196812662,275.3098509854203,136.57955239430382
2,0,0,53.532,60,143,193886,212899,-1,427861,未知,Call,965463,2712.92,Miscellaneous Goods,-1,B,Receiver,22.59549897,0.998196089,21.76755007,0.999854412,812.4,1549.6620604024104,0,0,14,1,6,0.7005440632233902,2,304.6699548532732,322.6695936794583,1.3310298411518933,合理诉求,0,58.80333077669737,87.71863352157705,176.37522261505916,65.50960288288465,1163.2579395975897,高风险,1026.6783872032856,1299.837491991893,136.57955239430382
2,0,0,146.865,110,199,183889,300000,-1,-182941,未知,Call,633163412,3594.14,Miscellaneous Goods,1,C,Unknown,117.1536227,0.999825456,0.0,0.940477415,835.16,2820.2933210915107,0,0,14,3,6,0.7676328690590796,2,363.8357111111112,202.1543271375465,3.639808232855048,合理诉求,0,92.7463058851104,68.25935953147685,84.40978101154276,154.63751533829563,773.8466789084891,高风险,637.2671265141853,910.426231302793,136.57955239430382
2,0,0,47.958,1,197,197211,73073,-1,-28238,Pickup Error,Internal Software,2049886,171.84,Alcohol,0,B,Consigner,17.82075037,0.970818628,23.61407645,0.998194168,61.03,86.00053264055752,4,2,0,0,6,0.6448440409683427,2,263.0759360730593,332.48595348837205,0.9903392461470029,合理诉求,0,70.73600184832473,60.43903446922737,3.196059954695313,3.509947301768863,85.83946735944248,低风险,0.0,222.41901975374628,136.57955239430382
3,0,0,119.313,0,344,227346,436934,-1,427856,Damage,Call,1079136,891.67,Miscellaneous Goods,0,B,Consigner,25.40070238,0.966522918,30.81883049,0.960349666,359.54,513.3280999919227,1,0,14,0,6,0.5967790774613926,2,295.5821266968326,328.7853196347032,1.3532069617961857,合理诉求,0,59.08910110031514,119.54183872341709,89.08350723258485,5.929608744190265,378.3419000080773,中高风险,241.76234761377347,514.9214524023811,136.57955239430382
2,1,0,37.274,1,199,44614,138854,-1,427859,Suspected Lost,Internal Software,147322,113.15,Jewelry,0,B,Consigner,18.37766165,0.985220986,20.75756066,0.993542391,19.21,66.42695973840479,6,2,12,0,3,0.8302253645603181,2,255.6809150326797,317.04852422907487,1.3919264023055427,合理诉求,0,70.73600184832473,68.25935953147685,18.47368130116796,49.24642988889543,46.723040261595216,低风险,0.0,183.30259265589905,136.57955239430382
2,1,0,24.028,79,185,223744,300000,-1,427864,Pickup Error,Call,351760188,2823.19,Appliances,0,Not Known,Consigner,17.21980259,0.995519786,161.9221456,0.954759103,790.16,2253.0270538455015,4,0,2,0,6,0.7201180225206238,2,265.1152154195011,413.0610297482838,3.9446309831801685,合理诉求,0,21.749577279825527,76.96801173915478,79.60615952587177,154.63751533829563,570.1629461544986,高风险,433.5833937601948,706.7424985488025,136.57955239430382
2,0,0,76.669,98,179,205296,372365,-1,427551,Damage,Call,985960,962.69,Pharmaceuticals,-1,B,Consigner,4.927295018,0.951120843,1.030646755,0.998936103,452.63,566.9667100363417,1,0,15,0,6,0.5298278781331478,2,270.214055944056,259.16695852534565,1.429123836133438,合理诉求,0,53.33517958930184,53.117201719191335,11.23788187739267,8.497550224422605,395.7232899636584,高风险,259.1437375693546,532.3028423579622,136.57955239430382
