线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,始发城市_风险标注均值,目的城市_风险标注均值,寄件人_风险标注均值,收件人_风险标注均值
2,0,0,292.43,244,3,94833,2632,-1,427831,Damage,Call,194375,1652.63,Appliances,0,B,Unknown,17.17963365,0.990758831,23.56094775,0.962584416,474.17,1178.46,1,0,2,3,4,0.7130815730078722,2,263.0759360730593,332.48595348837205,2.4800808131826506,合理诉求,0,83.47041323750629,68.87235286000778,36.8207023440507,16.131945159031307,0.1568627450980392,0.1366120218579235,0.0,0.0
2,0,0,646.28,145,158,212781,170853,-1,1491,Damage,Mini Program,432229,1778.35,Dried Groceries,-1,B,Consigner,140.496316,0.901246973,115.0261547,0.999237637,902.65,875.6999999999999,1,4,5,0,5,0.4924227514268844,2,369.7758093126386,420.1927850877193,0.9690698832512588,合理诉求,0,69.30729146363558,112.7347416238465,169.8859525392922,4.530109300442127,0.1590909090909091,0.2692307692307692,0.3076923076923077,0.0
2,1,0,1.746,99,29,219855,161329,-1,427863,Damage,Internal Software,144996,157.42,Household Goods,-1,B,Consigner,9.448177159,0.972987254,21.87841304,0.976290844,31.49,125.93,1,2,11,0,3,0.7999618854021091,2,250.27369020501132,327.8663377192982,3.875961834410589,合理诉求,0,70.37877337644458,22.50507709915851,60.879889448001755,37.95701672414955,0.21929824561403508,0.0,0.25,0.0
2,1,0,4.203,25,134,213322,350060,-1,-5621,未知,Call,-70228,303.13,Maternity & Baby Products,-1,C,Unknown,0.538415147,0.969631974,0.165011994,0.911795159,151.19,151.94,0,0,13,3,0,0.5012370929964042,2,240.51343115124152,205.4008314606741,0.9983573165122543,合理诉求,0,88.8237010925776,41.537277097526655,98.87176853278548,17.018536476588135,0.1843137254901961,0.16666666666666666,0.0,0.0
2,1,0,125.943,176,98,190165,146078,-1,427779,未知,Call,-81508,1796.52,Home Improvement and Building Material,-1,Not Known,Consigner,21.40770589,0.962383251,0.0,0.997825852,872.62,923.9,0,0,10,0,0,0.5142720370494066,2,320.29383219954644,201.4001850481125,1.0575536274352693,合理诉求,0,9.662488395804445,77.616615736175,54.17136839711598,10.226437413202554,0.0,0.05660377358490566,0.058823529411764705,0.0
2,1,0,1193.645,25,89,122138,136411,1,427825,未知,Call,66328,1663.9,Miscellaneous Goods,-1,B,Staff,67.26856801,0.984507412,31.3070899,0.99278359,1003.08,660.82,0,0,14,2,2,0.3971512711100426,2,342.5651168224299,313.47682134570766,0.6581348099753008,合理诉求,0,83.86937977961351,69.69058767983735,9.3774444746209,2.8182766534529526,0.2,0.19230769230769232,0.3333333333333333,0.0
2,0,0,613.355,337,0,24367,223560,-1,427721,Pickup Error,Call,446659,2765.27,Miscellaneous Goods,0,C,Consigner,1.472173633,0.955759342,21.94700311,0.99819767,1045.87,1719.4,4,0,14,0,5,0.6217837679503267,2,258.57897379912663,322.6695936794583,1.6424197846915092,合理诉求,0,144.64403116433203,79.90739347647305,12.764346566456208,24.00503422094272,0.5,0.15853658536585366,0.0,0.0
2,1,0,375.201,134,366,127520,376470,-1,427784,Suspected Lost,Call,104840,845.93,Electronic Product,0,C,Receiver,13.64948433,0.977158913,18.63759947,0.997119222,245.9,600.03,6,0,6,1,3,0.7093140094334046,2,282.6665707964602,314.3277728285078,2.4302551640340218,合理诉求,0,35.491803720734,33.56809235046471,274.769866705464,4.543696472971729,0.2,0.0,0.0,0.0
5,0,0,48.157,139,0,115419,31860,-1,-49236,未知,Call,-54813,127.95,Dried Groceries,0,B,Consigner,0.0,0.999999872,14.00019191,0.99374547,97.88,30.070000000000007,0,0,5,0,0,0.2350136772176632,2,240.5930162412993,286.8976805251641,0.3041059870550163,合理诉求,0,100.6160456989,79.90739347647305,0.0,4.26531835553026,0.125,0.15853658536585366,0.0,0.0
2,0,0,97.136,131,43,52505,329996,-1,427742,未知,Mini Program,256313,100.87,Electronic Product,0,C,Unknown,11.29467554,0.999539948,2.065882523,0.984711833,38.23,62.64000000000001,0,4,6,3,4,0.6209973232873996,2,282.6665707964602,237.6909409190372,1.5967371909253123,合理诉求,0,34.179758516346034,52.21170422880566,45.740490327940826,167.8638625584806,0.2857142857142857,0.15384615384615385,0.0,0.0
2,0,0,161.954,12,42,223753,59007,1,427848,未知,Vendor Consultation,-42302,457.01,Miscellaneous Goods,-1,B,Unknown,6.769572592,0.995790287,9.531073837,0.888848863,125.66,331.35,0,6,14,3,0,0.7250388394127044,2,244.914587973274,271.43254988913526,2.6160587399336808,合理诉求,0,59.94601001535578,44.70265964162176,22.03503436075031,20.160280053659374,0.26666666666666666,0.07246376811594203,0.2702702702702703,0.0
2,1,0,39.927,253,179,210232,212992,-1,26932,未知,Internal Software,269058,874.57,Documents & Bills,0,Not Known,Consigner,13.31922989,0.996397124,54.96175398,0.954476237,774.43,100.1400000000001,0,2,4,0,5,0.1145019838320547,2,277.79844097995544,369.6626315789474,0.1291412506609237,合理诉求,0,90.52809169336464,56.47795679896434,139.9140213055044,32.18768328445748,0.125,0.17254901960784313,0.14814814814814814,0.0
2,0,0,609.685,244,134,183084,190223,-1,-199162,未知,Internal Software,2439163,411.85,Fresh,0,B,Receiver,9.005085027,0.837746107,72.36638021,0.960733444,327.14,84.71000000000004,0,2,7,1,6,0.2056816802233823,1,250.27369020501132,353.96815909090907,0.258152008289145,合理诉求,0,59.14499506953559,41.537277097526655,0.0,104.89526176535792,0.16,0.16666666666666666,0.0,0.3333333333333333
4,1,0,78.036,37,185,15581,13943,-1,427864,未知,Call,541719,3019.67,Miscellaneous Goods,0,B,Receiver,86.54749433,0.997219064,5.444320024,0.923176821,1095.67,1924.0,0,0,14,1,5,0.6371557156907874,2,358.28946902654866,261.2737831858407,1.754401962304066,合理诉求,0,44.84871849689233,95.69350179677635,11.721287916913958,7.956359750006467,0.0625,0.2631578947368421,0.0,0.0
2,0,0,0.017,253,143,161906,213703,-1,61207,未知,Mini Program,-19506,100.69,Appliances,0,C,Receiver,0.100606662,0.984999859,7.224259626,0.991276108,31.8,68.89,0,4,2,1,0,0.6841791637699871,2,240.5930162412993,275.80718681318683,2.1003048780487807,合理诉求,0,105.12393013622321,78.3535174442137,113.59983810634027,17.188873230802592,0.07547169811320754,0.1896551724137931,0.1875,0.0
2,0,0,2.048,78,211,14084,67269,-1,28771,Suspected Lost,Call,317058,819.59,Dried Groceries,0,B,Consigner,33.24321746,0.999863628,7.062774983,0.964818863,429.58,390.0100000000001,6,0,5,0,5,0.4758598811600923,2,332.51145833333334,270.95794520547946,0.9057782525895308,合理诉求,0,2.015461461026643,74.44213332427378,65.410477281207,12.256508138486824,0.0,0.2777777777777778,0.16521739130434782,0.0
3,0,0,117.316,31,178,217196,114705,-1,427810,Damage,Call,-51126,2117.03,Miscellaneous Goods,-1,B,Consigner,23.6932092,0.951368231,141.2093732,0.987239432,735.63,1381.4,1,0,14,0,0,0.6525179142477905,2,315.07662895927604,434.3305803571429,1.875296960482196,合理诉求,0,120.40080978099422,89.14612251660255,4.62979070983555,0.0,0.16666666666666666,0.19811320754716982,0.0,0.0
2,0,1,497.926,366,71,300000,300000,-1,427864,Pickup Error,Call,714917950,1829.35,Dried Groceries,0,Not Known,Consigner,141.8734893,0.960720614,19.49693853,0.999102466,265.07,1564.28,4,0,5,0,6,0.8551015387979337,2,369.7758093126386,320.4072991071429,5.879204720562258,诉求偏高,1,100.9598075157956,65.18188093030287,37.641990060787286,163.30068855149273,0.4,0.5384615384615384,0.52,0.5474358974358975
3,1,0,1.363,195,234,3448,296674,-1,427864,Suspected Lost,Complaint,174386,935.85,Dried Groceries,-1,C,Consigner,26.28960314,0.999365815,1.275444998,0.999780603,442.52,493.33,6,1,5,0,4,0.5271464444088262,2,305.00610738255034,261.6411061946903,1.1123060966810967,合理诉求,0,14.879687423640997,23.788597837309354,263.10664238788917,6.97317339935818,0.08333333333333333,0.10526315789473684,0.0,0.0
2,0,0,5.295,100,178,186313,28587,-1,427857,Damage,Internal Software,679653,443.99,Miscellaneous Goods,1,B,Receiver,54.08638249,0.994028968,45.38630008,0.943411518,89.0,354.99,1,2,14,1,6,0.799545034798081,2,307.8155714285714,364.7963982102908,3.944333333333333,合理诉求,0,47.92923785434154,79.44547011820596,64.32427114358387,0.3106756843721366,0.13186813186813187,0.2088167053364269,0.09090909090909091,0.0
2,0,0,0.317,88,124,143186,84432,-1,427862,未知,Internal Software,-82045,1251.01,"Apparel, Footwear & Accessories",1,B,Consigner,7.784111208,0.995280254,0.276271915,0.795660196,507.21,743.8,0,2,1,0,0,0.5945595958465559,2,244.914587973274,205.4008314606741,1.4635682099919325,合理诉求,0,102.4194969973701,61.48520942463165,8.28959729441974,1.1883778711938133,0.09090909090909091,0.16666666666666666,0.0,0.0
2,0,0,0.0,222,100,183889,368213,-1,427861,未知,Call,-34856,364.03,Beauty & Daily Essentials,-1,C,Consigner,13.69388969,0.968391538,11.87512431,0.969195687,54.81,309.22,0,0,3,0,0,0.8494354860863117,2,282.6665707964602,291.00650234741784,5.540584124708833,诉求偏高,1,54.865158098480805,106.56566260968133,86.94142503163961,148.5329623074619,0.155,0.13385826771653545,0.2441860465116279,0.25
2,0,0,40.199,198,178,193886,13943,-1,-37970,未知,Internal Software,963719,699.91,Dried Groceries,0,B,Consigner,0.0,0.972576431,47.79327864,0.963290647,410.4,289.51,0,2,5,0,6,0.4136388964295409,2,234.3825083986562,359.5141019955654,0.7037190082644629,合理诉求,0,72.57270804987436,75.72709977879157,204.53777644469483,19.43206719889085,0.13157894736842105,0.2073170731707317,0.2676056338028169,0.0
2,0,0,62.779,39,132,218814,101777,-1,-94434,Pickup Error,Call,-2195,1503.06,"Apparel, Footwear & Accessories",0,B,Consigner,51.87971961,0.948634324,102.8120151,0.99446111,666.2,836.8599999999999,4,0,1,0,0,0.5567708541242531,2,314.9283900226758,413.0610297482838,1.254286570743405,合理诉求,0,112.59551727709909,48.79142621266117,6.098324126704561,54.71025205775911,0.13636363636363635,0.17575757575757575,0.0,0.3333333333333333
2,0,0,325.042,181,148,205742,300000,-1,427763,Suspected Lost,Vendor Consultation,398470888,4466.49,Miscellaneous Goods,-1,Not Known,Receiver,2.623686899,0.999274567,64.44530512,0.989040444,863.16,3603.33,6,6,14,1,6,0.8067475803147438,2,269.58882483370286,367.7097959183673,4.1697486576559895,合理诉求,0,88.56473818637338,144.6390615643499,229.60198145876547,157.40407217778625,0.17307692307692307,0.35714285714285715,0.26666666666666666,0.5768292682926829
2,0,0,55.692,157,43,113135,239092,-1,427769,未知,Internal Software,1414,2041.24,Pharmaceuticals,0,C,Consigner,56.80394518,0.953694959,69.7197264,0.966022147,906.79,1134.45,0,2,15,0,2,0.5557651231604319,2,312.5505,346.0820316027088,1.2496832967977176,合理诉求,0,44.9691085810543,45.42523633940206,7.224820629586414,4.565671977517903,0.17777777777777778,0.1509433962264151,0.5,0.0
5,1,0,66.199,146,148,224840,300000,-1,427864,未知,Call,684053052,1444.81,Jewelry,0,C,Unknown,34.48211812,0.979806099,4.391546872,0.986257577,107.75,1337.06,0,0,12,3,6,0.9254227199424144,2,319.19109619686805,255.7687414187643,12.294804597701148,诉求偏高,1,75.50373567911244,177.6446825935968,100.72233395109,163.30068855149273,0.3,0.36363636363636365,0.34615384615384615,0.5474358974358975
2,0,0,165.061,146,166,161838,145551,-1,427847,未知,Internal Software,629904,309.8,Pharmaceuticals,0,B,Receiver,16.71442725,0.958853723,22.72895558,0.935245135,182.64,127.16000000000004,0,2,15,1,6,0.4104583602324081,2,285.9059367945824,327.8663377192982,0.6924417338270532,合理诉求,0,60.95701070290977,29.882154838757593,4.67023657271561,1.9014949473305607,0.3128834355828221,0.14285714285714285,0.0,0.0
2,0,0,1.149,5,143,116927,46409,-1,427842,Suspected Lost,Complaint,318831,169.63,Beauty & Daily Essentials,0,B,Consigner,5.53925028,0.991555234,35.47132875,0.993913726,92.85,76.78,6,1,3,0,5,0.4526321994930142,2,260.56041860465115,323.6829864253394,0.8181140117208312,合理诉求,0,46.05178374369672,98.03630792991945,88.92271904538744,0.981699086351836,0.12195121951219512,0.14814814814814814,0.0,1.0
2,1,0,20.051,92,214,204450,34538,-1,427779,Suspected Lost,Vendor Consultation,178354,289.49,Miscellaneous Goods,0,B,Unknown,113.49803,0.955234915,0.0,0.917131157,147.24,142.25,6,6,14,3,4,0.4913813948668347,2,369.7758093126386,210.74114498141265,0.9595925526173772,合理诉求,0,104.97994341590967,1.8376117006445636,1.0442866205715098,6.796107506446791,0.36666666666666664,0.3333333333333333,0.0,0.0
2,0,1,27.709,80,106,193650,212899,-1,44652,Damage,Internal Software,1785321,668.64,Household Goods,0,B,Consigner,54.44469823,0.937396773,3.42342378,0.995195856,323.58,345.06,1,2,11,0,6,0.5160624551328069,2,307.8155714285714,241.10457274826788,1.0630969252572555,合理诉求,0,19.895953495881148,49.820891216747555,63.172480635109544,51.607271765574446,0.2,0.15384615384615385,0.22058823529411764,0.25925925925925924
2,0,0,0.0,2,187,206325,350787,-1,61912,Suspected Lost,Call,533880,100.01,Hardware,0,B,Staff,1.250874786,0.906624948,4.261433859,0.997642482,34.38,65.63,6,0,9,2,5,0.6562343765623437,2,243.63325991189427,241.10457274826788,1.8550028264556244,合理诉求,0,72.04656619263554,78.25076562867754,136.1021352810473,444.87910078803947,0.07981220657276995,0.21428571428571427,0.4,0.6666666666666666
2,0,0,364.089,343,132,62183,381045,-1,-4554,Pickup Error,,202052,570.55,Alcohol,-1,Not Known,Unknown,18.01995082,0.999597716,56.8035903,0.992461552,221.98,348.56999999999994,4,5,0,3,4,0.6109368153536061,2,261.6036363636364,369.6626315789474,1.563234370795587,合理诉求,0,42.162374481283834,46.39146460546979,0.0,0.0,0.0,0.14465408805031446,0.0,0.0
5,1,0,7.038,309,178,120674,84993,-1,427852,未知,Call,663644,195.38,Furniture,0,C,Receiver,7.82321138,0.94934086,7.482117372,0.931977065,155.44,39.94,0,0,8,1,6,0.2044221517043709,2,269.19758314855875,275.80718681318683,0.255305548453081,合理诉求,0,145.3225569903722,87.47442725594894,1.5217801164982974,2.0325855692479045,0.36538461538461536,0.1926605504587156,0.0,0.0
2,0,0,1991.518,151,140,182270,404761,-1,427850,Suspected Lost,Internal Software,1795222,2978.55,Beauty & Daily Essentials,-1,B,Consigner,33.21718179,0.998363681,43.2799836,0.917258613,1024.27,1954.28,6,2,3,0,6,0.656117909721173,2,324.0455333333333,321.7201149425287,1.906112536209974,合理诉求,0,52.901823708719064,50.77515605119271,238.17765226940205,118.75404565198876,0.1242603550295858,0.11764705882352941,0.2,0.0
2,1,0,45.789,0,56,15877,207548,-1,427851,未知,Call,-48676,100.94,"Apparel, Footwear & Accessories",-1,B,Consigner,40.25541514,0.997132253,5.753361723,0.989564368,7.4,93.54,0,0,1,0,0,0.9266891222508422,2,327.74744874715265,261.2737831858407,11.135714285714286,诉求偏高,1,61.42780663825623,9.456417233177216,56.4243024004378,4.039526147866586,0.19480519480519481,0.25,0.1717171717171717,0.0
2,0,0,115.552,107,185,1558,402854,-1,427822,未知,Vendor Consultation,930098,1333.56,Dried Groceries,0,B,Consigner,90.94470378,0.975119827,13.4075247,0.985597673,386.25,947.31,0,6,5,0,6,0.7103617385044543,2,361.5607954545454,268.2698901098901,2.44624919302776,合理诉求,0,71.19776124046457,53.861615784569096,1.9438205029341953,2.725821954663147,0.11666666666666667,0.27848101265822783,0.0,0.0
2,0,0,251.688,100,0,136267,243170,-1,102939,未知,Call,122031,175.87,Furniture,0,B,Staff,39.84900085,0.948733447,63.94392715,0.98893257,92.86,83.01,0,0,8,2,3,0.4719963609484278,2,318.4882365591398,361.1513907284768,0.8844023012998082,合理诉求,0,67.21440461635073,79.90739347647305,8.729132848353673,94.33614986220283,0.10614525139664804,0.15853658536585366,0.0,0.09523809523809523
1,0,0,518.386,7,0,40026,103580,-1,130685,Damage,Internal Software,1493619,107.48,Hardware,0,B,Consigner,5.840660642,0.773749076,0.0,0.943865429,52.08,55.400000000000006,1,2,9,0,6,0.5154447339039822,2,271.04275488069413,203.0566087613293,1.0437076111529768,合理诉求,0,56.3276609514303,74.66386098506874,0.0,0.0,0.047619047619047616,0.16216216216216217,0.0,0.0
2,0,0,42.307,190,13,29149,267159,-1,427864,Damage,Call,141913,842.14,"Apparel, Footwear & Accessories",-1,C,Consigner,21.39660858,0.994749889,133.809571,0.985263119,169.8,672.3399999999999,1,0,1,0,3,0.7983708172037902,2,313.76289760348584,413.0610297482838,3.936416861826697,合理诉求,0,73.48402451815683,58.69138621086622,6.077452196815769,61.14309939492042,0.15606936416184972,0.09090909090909091,0.0,0.0
2,0,0,127.161,179,317,184831,132487,-1,427722,Pickup Error,Call,311208,118.74,Miscellaneous Goods,1,B,Consigner,0.0,0.969043783,0.0,0.949489229,45.68,73.06,4,0,14,0,5,0.615293919487957,2,240.5930162412993,210.74114498141265,1.5651242502142246,合理诉求,0,69.12540129697327,15.86821629456603,15.557261517299207,1.6949049480102376,0.17,0.0,0.25,1.0
2,1,0,194.461,194,1,223752,300000,-1,38275,Damage,Call,940005371,1381.76,Miscellaneous Goods,0,C,Consigner,11.91965506,0.994455903,35.517454,0.977604851,167.49,1214.27,1,0,14,0,6,0.8787850277906438,2,267.9104805491991,323.6829864253394,7.206777850317525,诉求偏高,1,187.19045320299878,69.33956050300672,247.3830924887306,149.21472677845352,0.3333333333333333,0.16233766233766234,0.3902439024390244,0.5733496332518337
2,0,0,61.834,55,63,2650,193792,-1,-213424,未知,Call,889120,259.76,"Apparel, Footwear & Accessories",0,C,Consigner,3.020109878,0.95024732,5.946612898,0.940776707,150.71,109.04999999999998,0,0,1,0,6,0.4198105943948259,2,260.07479820627805,260.77156950672645,0.7188056159778523,合理诉求,0,37.55947110365577,57.3863962306441,0.0,0.0,0.17117117117117117,0.2826086956521739,0.0,0.0
2,0,0,98.833,253,186,13070,260249,-1,152105,Damage,Internal Software,280080,1509.16,Electronic Product,0,C,Consigner,54.1700725,0.982665153,11.96133508,0.994762797,422.51,1086.65,1,2,6,0,5,0.7200363115905537,2,310.2664301552106,291.00650234741784,2.565818988925882,合理诉求,0,104.0683264868192,126.0016059546157,10.349719055026734,4.835808830958876,0.08771929824561403,0.125,0.0,0.0
2,0,0,164.531,63,130,176205,272848,-1,427850,Pickup Error,Internal Software,623865,1037.15,Miscellaneous Goods,0,C,Consigner,103.0376656,0.991496004,15.35239063,0.907672904,319.95,717.2,4,2,14,0,6,0.6915103890469074,2,363.2431111111111,287.33791383219955,2.2346159837981,合理诉求,0,61.38899582036913,43.84126884873786,62.02857086129644,344.22,0.1919191919191919,0.14285714285714285,0.0,0.0
2,0,0,0.0,125,0,200757,454264,-1,-75022,Pickup Error,Internal Software,-17569,1024.2,Miscellaneous Goods,-1,B,Consigner,55.78106415,0.993157649,5.281191387,0.987217687,383.3,640.9000000000001,4,2,14,0,0,0.6257566881468464,2,312.5505,260.77156950672645,1.6677075201665368,合理诉求,0,70.23909957621414,74.66386098506874,6.190157493862904,0.0,0.07936507936507936,0.16216216216216217,0.0,0.0
2,0,0,32.858,55,104,183889,15058,-1,-115987,Pickup Error,Internal Software,619962,586.29,Electronic Product,1,Not Known,Consigner,29.67276136,0.999723465,3.419232181,0.981223429,128.33,457.9599999999999,4,2,6,0,6,0.7811151477937539,2,310.0700655021834,242.46427917620136,3.541019098430371,合理诉求,0,40.242586555849805,39.75177469716256,83.80393880479427,10.417402637490783,0.13445378151260504,0.36363636363636365,0.24423076923076922,0.0
2,0,0,14.008,125,146,183889,168623,-1,47227,Damage,Mini Program,694308,1169.82,Hardware,-1,B,Consigner,89.61612434,0.986796627,20.60933329,0.985041112,690.23,479.5899999999999,1,4,9,0,6,0.409969055068301,2,372.19349344978167,314.3277728285078,0.6938211593825498,合理诉求,0,76.22812431276226,129.09668837240181,86.94142503163961,15.586693152054089,0.09523809523809523,0.0847457627118644,0.2441860465116279,0.5
